customer_id,signup_date,age,tenure_months,plan,support_tickets,last_login_days_ago,refund_after_churn,churned
C02847,2020-06-05,30.0,46.0,free,0,10,False,False
C02848,2023-10-01,58.0,2.6,basic,2,22,False,False
C02849,2023-03-06,35.0,10.7,basic,2,15,False,False
C02850,2021-08-19,32.0,4.1,basic,2,14,False,False
C02851,2022-01-11,41.0,5.3,basic,0,10,False,False
C02852,2024-02-01,62.0,2.3,basic,2,111,False,True
C02853,2021-11-06,58.0,42.6,free,0,25,False,False
C02854,2023-02-05,64.0,6.8,free,1,109,True,True
C02855,2020-04-17,48.0,98.8,basic,2,16,False,False
C02856,2022-06-24,47.0,141.8,free,0,12,False,False
C02857,2023-12-05,40.0,36.7,basic,1,42,True,True
C02858,2020-12-29,57.0,4.4,pro,0,170,False,True
C02859,2021-06-20,37.0,12.1,free,3,44,True,True
C02860,2020-11-30,57.0,3.4,free,2,2,False,False
C02861,2020-10-17,54.0,31.6,pro,0,29,False,False
C02862,2021-11-17,54.0,4.6,pro,2,1,False,False
C02863,2023-10-20,,6.8,free,0,15,False,False
C02864,2022-03-17,60.0,43.9,free,0,14,False,False
C02865,2023-09-09,29.0,36.9,free,1,22,False,False
C02866,2021-01-20,60.0,7.9,free,3,46,True,True
C02867,2024-01-23,25.0,7.8,free,2,27,False,False
C02868,2022-11-23,67.0,12.9,pro,2,4,False,False
C02869,2022-07-02,44.0,61.4,free,4,22,False,False
C02870,2022-04-20,32.0,0.2,free,2,28,False,False
C02871,2022-11-16,50.0,14.4,free,2,18,False,False
C02872,2021-07-05,37.0,85.9,basic,2,28,False,False
C02873,2021-09-16,21.0,40.1,basic,0,24,False,False
C02874,2020-12-09,42.0,7.6,basic,1,25,False,False
C02875,2023-08-20,31.0,26.5,free,1,2,False,False
C02876,2021-12-23,,17.8,free,0,0,False,False
C02877,2022-03-22,53.0,11.5,basic,0,21,False,False
C02878,2023-11-15,50.0,7.1,basic,2,17,False,False
C02879,2021-01-08,34.0,10.8,pro,2,1,False,False
C02880,2022-05-27,27.0,1.1,free,1,28,False,False
C02881,2022-03-21,33.0,32.6,basic,1,15,False,False
C02882,2021-11-18,42.0,51.8,free,0,6,False,False
C02883,2024-01-02,74.0,40.7,basic,1,29,False,False
C02884,2023-02-07,48.0,7.7,basic,2,23,False,False
C02885,2021-08-21,,49.4,basic,1,19,False,False
C02886,2023-11-30,24.0,5.9,basic,3,28,False,False
C02887,2020-06-27,73.0,14.7,basic,1,162,False,True
C02888,2022-01-08,30.0,13.4,basic,1,12,False,False
C02889,2022-07-22,74.0,20.3,free,2,22,False,True
C02890,2023-05-18,53.0,26.3,free,2,20,False,False
C02891,2023-12-03,58.0,36.6,free,1,25,False,False
C02892,2020-06-28,,9.3,free,2,79,False,True
C02893,2021-11-11,69.0,5.9,basic,0,15,False,False
C02894,2022-01-17,68.0,3.4,free,2,136,True,True
C02895,2022-10-06,65.0,59.1,free,0,27,False,False
C02896,2023-09-26,33.0,8.3,pro,1,0,False,False
C02897,2023-05-11,67.0,29.5,free,0,3,False,False
C02898,2023-07-02,64.0,6.3,pro,0,95,False,True
C02899,2022-07-17,34.0,18.1,basic,1,5,False,False
C02900,2023-08-06,24.0,0.7,basic,0,11,False,False
C02901,2021-07-14,35.0,7.3,free,0,11,False,False
C02902,2020-01-18,37.0,19.7,basic,1,10,False,False
C02903,2022-09-17,58.0,4.6,basic,1,126,False,True
C02904,2021-05-14,32.0,23.4,free,1,0,False,False
C02905,2020-12-30,38.0,36.2,free,2,9,False,False
C02906,2020-01-30,35.0,6.1,free,0,174,True,True
C02907,2020-06-12,28.0,39.3,pro,0,20,False,False
C02908,2023-06-19,37.0,1.7,free,1,16,False,False
C02909,2023-03-25,49.0,23.0,free,1,26,False,False
C02910,2022-01-03,62.0,44.3,free,2,0,False,False
C02911,2021-10-09,56.0,16.6,basic,0,6,False,False
C02912,2020-02-19,52.0,16.3,basic,2,10,False,False
C02913,2023-12-22,34.0,22.3,basic,0,12,False,False
C02914,2020-08-01,49.0,23.4,free,0,12,False,False
C02915,2023-05-17,73.0,25.1,basic,1,26,False,False
C02916,2023-10-07,40.0,57.5,free,1,14,False,False
C02917,2023-12-23,59.0,11.1,free,0,21,False,False
C02918,2021-08-08,23.0,37.3,pro,0,3,False,False
C02919,2022-12-30,26.0,33.5,basic,0,14,False,False
C02920,2020-12-25,33.0,32.7,free,1,7,False,False
C02921,2021-06-08,44.0,8.8,basic,2,26,False,False
C02922,2020-11-26,19.0,4.4,free,3,14,False,False
C02923,2023-01-23,61.0,20.2,basic,0,20,False,False
C02924,2021-09-18,41.0,31.8,basic,0,27,False,False
C02925,2023-05-31,37.0,9.6,basic,1,11,False,False
C02926,2021-08-05,22.0,2.4,free,1,0,False,False
C02927,2022-11-27,49.0,22.6,free,0,25,False,False
C02928,2020-04-18,45.0,32.7,basic,1,19,False,False
C02929,2023-09-13,28.0,13.1,free,4,152,True,True
C02930,2021-04-08,51.0,43.3,basic,2,12,False,False
C02931,2020-02-21,74.0,6.8,pro,2,29,False,False
C02932,2023-02-17,64.0,13.3,free,0,25,False,False
C02933,2021-06-29,72.0,22.6,free,1,15,False,False
C02934,2023-07-18,33.0,1.1,free,2,23,False,True
C02935,2023-04-06,65.0,7.4,basic,2,79,True,True
C02936,2021-11-23,43.0,17.9,free,1,27,False,False
C02937,2023-02-25,29.0,9.1,free,0,18,False,False
C02938,2020-09-05,51.0,33.6,basic,1,7,False,False
C02939,2021-05-11,21.0,3.1,free,0,14,False,False
C02940,2021-11-12,34.0,41.6,basic,0,3,False,False
C02941,2023-07-24,19.0,19.7,free,0,0,False,False
C02942,2021-01-11,48.0,12.4,free,1,11,False,False
C02943,2022-02-25,40.0,20.2,basic,0,21,False,False
C02944,2021-03-15,49.0,3.9,free,1,10,False,False
C02945,2020-05-17,54.0,23.2,free,0,2,False,False
C02946,2020-01-03,43.0,3.4,pro,0,6,False,False
C02947,2023-04-06,62.0,44.8,free,2,24,False,False
C02948,2024-01-01,74.0,21.3,free,3,9,False,False
C02949,2022-02-28,64.0,20.8,free,2,8,False,False
C02950,2020-03-30,74.0,2.9,basic,1,87,True,True
C02951,2023-12-13,68.0,0.6,free,1,27,False,False
C02952,2020-07-02,28.0,10.2,pro,0,10,False,False
C02953,2020-01-17,70.0,57.5,free,0,9,False,False
C02954,2021-12-17,42.0,107.9,basic,0,5,False,False
C02955,2022-12-10,63.0,6.0,basic,1,13,False,False
C02956,2021-09-06,69.0,5.0,basic,1,27,False,False
C02957,2020-02-18,66.0,5.5,pro,0,17,False,False
C02958,2020-02-15,72.0,11.6,pro,1,4,False,False
C02959,2023-03-24,44.0,5.4,basic,1,17,False,True
C02960,2023-01-27,32.0,2.3,free,1,10,False,False
C02961,2023-08-11,72.0,43.4,free,1,3,False,False
C02962,2024-01-25,50.0,49.4,basic,1,17,False,False
C02963,2023-07-24,60.0,5.3,basic,1,153,True,True
C02964,2020-04-15,38.0,12.5,pro,0,8,False,False
C02965,2021-05-28,29.0,6.0,free,2,11,False,False
C02966,2023-08-29,40.0,1.9,basic,1,20,False,False
C02967,2022-10-19,64.0,1.2,free,1,17,False,False
C02968,2022-07-14,18.0,49.8,free,0,1,False,False
C02969,2020-12-10,54.0,10.2,free,4,18,False,False
C02970,2022-03-18,59.0,11.6,free,3,9,False,False
C02971,2022-01-29,72.0,25.7,free,1,100,True,True
C02972,2023-09-20,,5.6,basic,0,29,False,False
C02973,2020-11-12,66.0,2.0,free,4,166,False,True
C02974,2022-05-07,57.0,25.4,basic,3,119,True,True
C02975,2021-03-04,58.0,8.9,basic,1,33,False,True
C02976,2022-12-01,22.0,5.6,pro,0,6,False,False
C02977,2023-03-19,36.0,9.0,free,0,19,False,False
C02978,2022-09-02,37.0,0.6,free,2,7,False,False
C02979,2020-02-16,19.0,13.2,basic,0,24,False,False
C02980,2022-08-04,67.0,50.2,basic,0,26,False,False
C02981,2020-03-13,18.0,23.6,free,0,17,False,False
C02982,2023-04-06,65.0,18.6,free,0,121,False,True
C02983,2020-11-24,66.0,10.4,basic,0,27,False,False
C02984,2023-05-25,26.0,15.1,basic,0,23,False,False
C02985,2022-03-23,20.0,3.8,pro,2,2,False,False
C02986,2020-07-19,62.0,0.9,pro,0,25,False,False
C02987,2022-04-19,37.0,3.5,basic,0,22,False,False
C02988,2021-06-23,64.0,1.3,free,2,168,False,True
C02989,2023-04-29,56.0,7.5,free,0,21,False,False
C02990,2022-06-28,25.0,19.3,pro,2,61,True,True
C02991,2021-12-01,49.0,12.0,free,2,27,False,False
C02992,2022-02-17,24.0,3.4,free,2,23,False,False
C02993,2021-09-23,67.0,14.6,free,0,22,False,False
C02994,2022-01-19,42.0,76.7,free,2,9,False,False
C02995,2020-12-02,31.0,13.4,free,3,13,False,False
C02996,2020-01-21,44.0,32.2,basic,0,29,False,False
C02997,2021-07-04,66.0,55.5,free,0,6,False,False
C02998,2022-08-16,21.0,61.9,free,2,26,False,False
C02999,2023-08-28,43.0,44.8,free,2,28,False,False
C03000,2020-11-04,59.0,67.8,free,0,32,True,True
C01307,2020-01-07,39.0,5.1,free,3,24,False,False
C02038,2023-04-04,39.0,0.6,free,0,0,False,False
C00569,2021-09-30,43.0,26.1,free,1,20,False,False
C01898,2022-10-08,,11.9,free,4,5,False,False
C02499,2020-09-02,46.0,22.2,basic,1,18,False,False
C01112,2022-01-01,64.0,44.0,free,1,22,False,False
C01236,2023-12-03,,46.4,free,1,6,False,False
C01124,2021-02-05,61.0,13.6,free,4,171,True,True
C02731,2020-07-20,65.0,1.8,free,2,1,False,False
C02215,2022-10-04,63.0,6.3,free,0,20,False,False
C01854,2020-10-24,46.0,0.1,basic,1,1,False,False
C01397,2020-07-01,29.0,21.9,pro,0,14,False,False
C00719,2022-02-25,68.0,8.1,free,0,5,False,False
C00892,2022-05-30,66.0,6.4,free,1,5,False,False
C01141,2021-08-21,44.0,44.9,pro,0,15,False,False
C02804,2021-11-18,51.0,2.5,basic,1,10,False,False
C02180,2020-09-17,54.0,2.7,pro,0,23,False,False
C01444,2023-09-30,62.0,0.4,free,1,20,False,False
